year,student_level,grid_id,grid_lon,grid_lat,school_lon,school_lat,school_code3,school_size,affiliation,amphor,tambon,province,risk_index_df5,ach_score,hard_to_reach,location,electric_type_use,water_type,internet_type
2018,p6,grid_1420,100.576683,13.624599,100.593176,13.7206123,1010720012,L,สพป.กรุงเทพมหานคร,เขตวัฒนา,พระโขนงเหนือ,กรุงเทพมหานคร,0.011633987365023956,2.5163964336303764,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_1420,100.576683,13.624599,100.593176,13.7206123,1010720012,L,สพป.กรุงเทพมหานคร,เขตวัฒนา,พระโขนงเหนือ,กรุงเทพมหานคร,0.09010973137250129,2.7248590819732277,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_1420,100.576683,13.624599,100.593176,13.7206123,1010720012,L,สพป.กรุงเทพมหานคร,เขตวัฒนา,พระโขนงเหนือ,กรุงเทพมหานคร,0.04521642170670369,1.7007102879703053,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_1420,100.576683,13.624599,100.593176,13.7206123,1010720012,L,สพป.กรุงเทพมหานคร,เขตวัฒนา,พระโขนงเหนือ,กรุงเทพมหานคร,0.05327871108871256,1.7264486465140942,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_1459,100.576683,13.844405,100.5697138,13.7497941,1010720011,S,สพป.กรุงเทพมหานคร,เขตห้วยขวาง,บางกะปิ,กรุงเทพมหานคร,0.13533399151542444,2.0829836336827507,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_1459,100.576683,13.844405,100.5697138,13.7497941,1010720011,S,สพป.กรุงเทพมหานคร,เขตห้วยขวาง,บางกะปิ,กรุงเทพมหานคร,0.32270989677384704,1.1487991364714751,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_1459,100.576683,13.844405,100.5697138,13.7497941,1010720011,S,สพป.กรุงเทพมหานคร,เขตห้วยขวาง,บางกะปิ,กรุงเทพมหานคร,0.1901373491909001,1.7546173802075213,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_1459,100.576683,13.844405,100.5878146,13.797268,1010720010,L,สพป.กรุงเทพมหานคร,เขตห้วยขวาง,สามเสนนอก,กรุงเทพมหานคร,0.4534296423432959,0.7464790767338426,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_1459,100.576683,13.844405,100.5878146,13.797268,1010720010,L,สพป.กรุงเทพมหานคร,เขตห้วยขวาง,สามเสนนอก,กรุงเทพมหานคร,0.2998600318218311,1.2335428751608162,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_1459,100.576683,13.844405,100.5878146,13.797268,1010720010,L,สพป.กรุงเทพมหานคร,เขตห้วยขวาง,สามเสนนอก,กรุงเทพมหานคร,0.4803126141842972,0.6637846716571174,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_1459,100.576683,13.844405,100.5878146,13.797268,1010720010,L,สพป.กรุงเทพมหานคร,เขตห้วยขวาง,สามเสนนอก,กรุงเทพมหานคร,0.5662055263981297,0.39423853598498626,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_1459,100.576683,13.844405,100.5878146,13.797268,1010720010,L,สพป.กรุงเทพมหานคร,เขตห้วยขวาง,สามเสนนอก,กรุงเทพมหานคร,0.31720746929881133,-0.48287805696502206,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_1420,100.576683,13.624599,100.6069732,13.7138674,1010720038,M,สพป.กรุงเทพมหานคร,เขตสวนหลวง,สวนหลวง,กรุงเทพมหานคร,0.5802498852354621,0.9812626181581027,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_1420,100.576683,13.624599,100.6069732,13.7138674,1010720038,M,สพป.กรุงเทพมหานคร,เขตสวนหลวง,สวนหลวง,กรุงเทพมหานคร,0.05718387241381734,0.9371480187377508,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_1420,100.576683,13.624599,100.6069732,13.7138674,1010720038,M,สพป.กรุงเทพมหานคร,เขตสวนหลวง,สวนหลวง,กรุงเทพมหานคร,0.6161667270634354,0.4846445597302862,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_1420,100.576683,13.624599,100.6069732,13.7138674,1010720038,M,สพป.กรุงเทพมหานคร,เขตสวนหลวง,สวนหลวง,กรุงเทพมหานคร,0.15115782717363363,0.5685711794295791,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_1420,100.576683,13.624599,100.6069732,13.7138674,1010720038,M,สพป.กรุงเทพมหานคร,เขตสวนหลวง,สวนหลวง,กรุงเทพมหานคร,0.19780337498858855,0.48398889109770293,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_1459,100.576683,13.844405,100.4954672,13.7373733,1010720021,M,สพป.กรุงเทพมหานคร,เขตธนบุรี,วัดกัลยาณ์,กรุงเทพมหานคร,0.22166063720723111,1.5962847192670961,ไม่ยุ่งยาก,URBAN,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
